id,name,host_id,host_name,neighbourhood_group,neighbourhood,latitude,longitude,room_type,price,minimum_nights,number_of_reviews,last_review,reviews_per_month,calculated_host_listings_count,availability_365
358164,Beautiful  Private Cottage,1812799,Monica,,78751,30.31062,-97.7184,Private room,100,1,175,2019-10-06,1.84,1,299
358643,Entertainers Delight Close to SOCO ,1815367,Kathy,,78704,30.22974,-97.76657,Entire home/apt,800,1,0,,,1,0
359425,Cute 1/1 North Central Bungalow!,1818568,Carrie,,78757,30.33765,-97.72982,Entire home/apt,200,1,2,2016-03-20,0.02,1,0
359970,Perfect 1 b/b bungalow,1818990,Janell,,78702,30.25759,-97.71779,Entire home/apt,110,2,66,2019-12-27,1.92,2,133
362460,SXSW  Bungalow Available 2/1,1831617,Chris,,78756,30.31725,-97.74403,Entire home/apt,625,4,0,,,1,365
362662,Downtown Central Austin HUGE HOUSE!,1832618,Robert,,78702,30.2532,-97.72391,Entire home/apt,500,2,170,2019-12-27,1.94,1,337
363040,Zilker Festival Suite,213651,Daniel,,78704,30.25456,-97.77665,Entire home/apt,69,2,222,2019-11-27,2.33,2,110
363944,The Big Zilker. Minutes to it all!,1840480,Scott And Sally,,78704,30.25725,-97.77011,Entire home/apt,795,4,26,2018-05-20,0.37,10,316
364025,Perfect for ACL/SXSW. Walk everywhere!,1839064,Adriana,,78703,30.27407,-97.75345,Entire home/apt,225,5,13,2019-03-14,0.16,1,1
364121,Private romantic getaway 150' above Lake Travis,871765,Bruce,,78734,30.39409,-97.91907,Hotel room,210,2,1,2017-10-22,0.04,1,365
364269,Zilker Treehouse! Minutes to it all!,1840480,Scott And Sally,,78704,30.2584,-97.76881,Entire home/apt,295,4,78,2020-01-02,0.82,10,308
364402,Short + long term - Central Austin!,1841318,Alice,,78751,30.32109,-97.71999,Private room,35,30,14,2019-08-17,0.22,2,213
365471,Hip E.Side Downtwn House Walk 2 ALL,1845598,D.K.,,78702,30.26002,-97.73317,Entire home/apt,276,1,70,2019-11-04,0.73,1,32
367356,Gorgeous Historic Hyde Park Cottage,1488733,Brooke,,78751,30.30632,-97.722,Entire home/apt,194,1,149,2019-12-20,1.57,29,305
367366,Large ATX Home Minutes to Downtown,1854873,Alex,,78721,30.26526,-97.6846,Entire home/apt,135,2,79,2019-12-01,1.50,1,334
367445,Charming Hyde Park Casita,1855238,Caroline,,78751,30.30676,-97.72635,Entire home/apt,101,3,181,2019-12-01,1.90,1,289
367789,Completely Renovated Mid Century,1856695,John,,78703,30.30665,-97.77151,Entire home/apt,2150,4,1,2014-03-17,0.01,1,0
369090,SXSW Walk to Downtown. 2br Apt.,1861886,Sarah,,78704,30.25858,-97.75181,Entire home/apt,650,1,0,,,1,0
371539,Spacious Multi-Level Condo | Sleeps up to 10,1871009,Brad,,78701,30.2663,-97.7424,Entire home/apt,490,2,180,2019-12-12,2.50,1,294
372254,EZCamping in near SxSAustin!6,1568741,Jim O',,78745,30.20981,-97.77037,Entire home/apt,14,2,19,2019-04-21,0.21,12,364
375142,"Weekend room near downtown, SoCo",1887493,Susan,,78704,30.25374,-97.74519,Private room,195,2,2,2017-11-21,0.02,2,0
375989,"Near UT Law (Perfect for ACL/SXSW, Football, etc)",1890605,Carlton,,78705,30.29,-97.73064,Private room,175,3,0,,,2,2
381240,Urban condo walk to SoCO/downtown,1887493,Susan,,78704,30.2524,-97.74437,Entire home/apt,595,4,3,2017-03-15,0.04,2,72
385602,SXSW!! - Accommodations ,1929911,Ernest,,78739,30.16976,-97.86306,Entire home/apt,1200,3,0,,,1,365
403090,Enjoy Rm in Artist's Hm N BEST AREA,1752493,Gigi,,78704,30.24658,-97.7628,Entire home/apt,75,3,24,2015-03-02,0.27,3,0
406911,❤ SXSW - Private & Next 2 Downtown w/Screen Porch.,1652515,Cynthia,,78704,30.25966,-97.75555,Entire home/apt,95,1,274,2020-01-01,3.10,1,349
412290,GREAT Room - SOUTH CONGRESS Area!,1726978,Benjamin,,78704,30.23944,-97.7535,Private room,95,1,52,2018-01-17,0.60,1,0
424279,"Steps to S. Congress, 2 bedroom oasis w/ pool",1275188,Susie & Eoin,,78704,30.24035,-97.7522,Entire home/apt,95,30,19,2019-11-30,0.23,1,310
430683,Architectual Gem/ Pool,2141281,Melanie,,78731,30.33945,-97.76182,Entire home/apt,625,2,32,2019-10-09,0.34,2,177
433996,Modern Loft in the Heart of Austin!,2157243,Sean,,78704,30.26083,-97.77521,Entire home/apt,79,2,209,2019-12-13,2.25,3,246
435211,Austin Historic home bedroom only,1644218,Cecily,,78701,30.27132,-97.74777,Private room,82,2,159,2020-01-07,1.70,2,145
442720,House on the Creek - 4BR/3BA - 10 minutes to City,2200336,Gretchen,,78746,30.2994,-97.79666,Entire home/apt,250,3,78,2019-11-18,0.84,1,206
445931,Central Austin-Modern-Light Filled-2BR Condo,2214820,Alexander,,78705,30.2864,-97.75225,Entire home/apt,129,30,17,2019-10-02,0.19,2,0
461404,Cute & Cozy Central Austin House,1021729,Nita,,78756,30.32225,-97.7296,Entire home/apt,102,2,64,2019-12-29,0.74,1,295
474901,"REDUCED, ACL weekend 1!!! Minutes to the park!",2354063,Marit,,78704,30.25201,-97.78184,Entire home/apt,599,2,5,2016-10-10,0.07,1,365
479197,Funky SoFi Condo! Walk downtown! Private bathroom,1918269,Amanda,,78704,30.25774,-97.75158,Private room,35,30,22,2019-11-27,0.24,3,235
485360,Downtown Condo with Austin's best skyline view!,2402591,Jane,,78702,30.2698,-97.72854,Entire home/apt,135,2,73,2019-12-01,1.01,1,143
490139,PRIVATE ROOM! 5 mi. To DT,2374829,John,,78741,30.22443,-97.69072,Private room,60,1,3,2015-06-15,0.04,5,365
493892,Remarkable Central Austin House,2440036,Robert,,78701,30.28302,-97.75029,Private room,149,1,18,2018-09-16,0.30,1,365
501861,Downtown SoCo Guest House ,2476440,Michelle,,78704,30.25372,-97.74556,Entire home/apt,225,2,21,2019-11-11,0.54,3,353
509833,Charming home in the ♥ of downtown,2511927,Amanda,,78703,30.27428,-97.75716,Entire home/apt,224,2,53,2019-10-14,0.58,1,317
510168,Peaceful retreat in the trees,793021,Steve,,78733,30.34467,-97.86235,Entire home/apt,224,2,50,2020-01-02,0.77,1,303
517378,South Austin Condo with Great View,2546917,Clint,,78745,30.20841,-97.81879,Entire home/apt,250,1,0,,,1,0
517430,Elegant Upper Level Studio Minutes from Downtown,2546775,Rice,,78705,30.29884,-97.73391,Entire home/apt,130,2,77,2020-01-02,1.01,1,280
522136,Downtown Oasis - Quiet Retreat!,2567934,Alexis,,78701,30.28004,-97.74563,Entire home/apt,115,2,389,2019-12-29,4.22,1,121
525231,"Brentwood Guest House, Modern Home, Central Locale",2507231,Kris,,78757,30.33962,-97.73593,Entire home/apt,135,2,60,2019-12-27,0.67,1,305
528338,Suite Spot (Zilker),2595932,Amber,,78704,30.26164,-97.76158,Entire home/apt,99,2,437,2020-01-08,4.74,2,133
530483,Designer's Victorian Home/French Pl,359112,Sara,,78722,30.29106,-97.71849,Entire home/apt,300,3,15,2018-04-26,0.17,2,365
540377,Beautiful SoCo House near downtown,989596,John,,78704,30.24945,-97.74613,Entire home/apt,255,3,6,2018-03-18,0.07,2,0
542124,Designer Oasis-East Central Austin,2457470,Sharon,,78702,30.27665,-97.71857,Private room,100,2,25,2019-11-10,0.30,2,354
557773,Cottage w Loft & Screened in Porch,1702279,Austin,,78751,30.32029,-97.71997,Entire home/apt,117,2,43,2019-09-08,0.68,1,30
560094,"Luxury Home/Downtown, Zilker, ACL,HotTub",4335991,Karen,,78704,30.24921,-97.78566,Entire home/apt,300,2,37,2020-01-02,0.42,1,344
563735,Zen Modern Home Near Downtown AUS,2771838,Pamela,,78704,30.25132,-97.79406,Private room,55,30,1,2013-10-07,0.01,1,365
568456,Design Pad with Art in Every Corner,16872,Melissa,,78704,30.24348,-97.74093,Private room,95,2,12,2019-11-04,0.14,2,50
577499,Sunny Zilker Neighborhood Studio,2839795,Margo,,78704,30.25783,-97.76449,Entire home/apt,95,2,340,2020-01-02,3.83,1,319
585041,SOCO!  6 bedroom on Travis Heights,1710302,Lindsay,,78704,30.23692,-97.74599,Entire home/apt,500,1,109,2019-12-08,1.22,4,300
586609,Walk to ACL Fest from this Spyglass Treehouse,2773345,Mary,,78704,30.25656,-97.78681,Entire home/apt,499,30,1,2014-03-12,0.01,1,88
586648,South east Austin-comfortable room,2484820,Sheila,,78741,30.22228,-97.73331,Private room,49,4,27,2019-11-21,0.30,1,0
587572,Austin Getaway,7976770,Andrew,,78704,30.2466,-97.76628,Entire home/apt,95,2,146,2019-11-10,1.64,1,257
592924,"Wineries Nearby, Private Entrance, Charming, Clean",2920913,Beth,,78737,30.13052,-97.96958,Private room,119,2,18,2018-02-16,0.21,1,358
592958,SOCO Beautiful Bungalow to Experience ATX!!,2927288,Tracy,,78704,30.24321,-97.75469,Entire home/apt,415,2,38,2019-11-03,0.46,2,0
602877,Stylish Furnished Condo with Pool,1280071,Alexis,,78757,30.35994,-97.73144,Entire home/apt,75,30,5,2019-08-31,0.06,1,365
603084,"Modern, Spacious 3/2/2 South Austin",1282837,Joseph,,78745,30.20283,-97.79705,Entire home/apt,200,30,82,2019-10-19,0.94,2,270
607536,Mid-Century Modern E Austin- 2 Rooms in a house,2546033,Adam,,78723,30.30267,-97.67915,Private room,70,1,106,2019-11-18,1.18,1,358
609427,Studio on funky S 3rd St. near SOCO,10615,Simon,,78704,30.2452,-97.76084,Entire home/apt,90,30,45,2019-05-11,0.50,2,118
609618,Clean Room & Own Bath in 50's home,2989106,Janet,,78722,30.30086,-97.7152,Private room,70,2,28,2019-12-09,0.32,1,360
620532,French Place Studio,806961,Jim,,78722,30.29077,-97.71777,Entire home/apt,55,30,13,2019-12-31,0.15,2,120
622062,Private Artist Studio in Downtown Austin,437941,Amy,,78703,30.27634,-97.75923,Entire home/apt,85,2,94,2019-11-11,1.04,1,194
622495,The Blue Dahlia--close to Downtown!,12409,Flip,,78705,30.28727,-97.75225,Entire home/apt,130,30,27,2019-11-04,0.31,2,191
623679,East Austin Willow Garden Paradise,3093222,Sarah,,78702,30.25787,-97.72699,Entire home/apt,250,2,24,2019-10-14,1.07,1,254
628034,Charming Home with Vintage Details - East Downtown,2436512,Crystal,,78702,30.27215,-97.71917,Entire home/apt,100,1,428,2019-12-30,4.78,7,311
632659,Central/East Maple Guest House,3147504,Michelle,,78722,30.28206,-97.71795,Entire home/apt,135,2,261,2020-01-04,3.00,1,50
634224,5 Bedroom Home w/ a Putting Green & Pool Austin TX,3158297,Tanner,,78731,30.36007,-97.76109,Entire home/apt,1800,2,9,2019-03-15,0.13,1,358
637480,NA Bright Cozy Gem,3179679,Jaz,,78703,30.27933,-97.75131,Entire home/apt,175,3,11,2019-10-14,0.31,1,0
644051,Huge Craftsman Bungalow in SoCo,3222157,Tracey,,78704,30.24972,-97.73887,Entire home/apt,600,2,23,2019-09-08,0.27,1,294
644773,Southwestern Adobe Guest House,10615,Simon,,78733,30.34245,-97.86974,Entire home/apt,75,31,64,2019-09-01,0.72,2,125
646358,"SXSW & ACL &  F1- Fab! South Austin! ""WEST O""",3239177,Teresa (Tessa),,78704,30.24282,-97.76199,Entire home/apt,245,2,48,2019-11-07,0.58,1,344
646392,Travis Heights Hideaway SoCo studio,2076136,Kathleen,,78704,30.24453,-97.73892,Entire home/apt,85,1,631,2020-01-11,7.08,3,295
649833,SXSW Downtown Austin 94 Walk Score,3262147,Perry,,78701,30.27664,-97.7498,Entire home/apt,899,3,1,2013-03-13,0.01,1,365
659787,Charming East Austin Bungalow with a BBQ Grill,2831971,Fred And Kellner,,78702,30.25739,-97.72915,Entire home/apt,211,3,91,2020-01-04,1.08,1,282
660425,The Casita on Hether St,3333277,Gisela,,78704,30.25118,-97.77234,Entire home/apt,132,2,129,2019-11-04,1.46,1,154
662226,Brentwood Bungalow-Central-2 BDRMS,543367,Mary,,78757,30.33514,-97.72913,Entire home/apt,80,30,17,2019-04-30,0.20,2,246
662245,2B/2B Condo in Downtown Austin,3343870,Brandon,,78703,30.26866,-97.75176,Entire home/apt,450,5,2,2014-03-13,0.02,1,0
664013,Charming Hill Country Cottage -Multiple Night Stay,265070,Lata,,78733,30.34929,-97.85596,Private room,60,2,158,2020-01-03,1.86,2,331
668208,ZILKER! 4 bed / 3 bath w Pool and Spa by Greenbelt,3380639,Marjorie,,78704,30.25678,-97.78016,Entire home/apt,800,3,68,2019-11-04,0.82,1,365
668301,A Place To Stay In Austin,2885190,John & Carol,,78704,30.24649,-97.75696,Entire home/apt,249,2,151,2019-12-30,1.71,1,125
668873,SOCO! Two bedroom on Travis Heights,1710302,Lindsay,,78704,30.23707,-97.74394,Entire home/apt,120,2,82,2019-10-06,0.92,4,308
669469,Historical Loft with Capitol View!,3389824,Raquel + Jacob,,78701,30.27084,-97.74143,Entire home/apt,159,1,345,2020-01-01,3.86,3,144
669923,"Travis Heights, Spacious Living in SOCO",1710302,Lindsay,,78704,30.23904,-97.74569,Entire home/apt,700,1,88,2019-12-01,1.00,4,267
673379,Resort Style Living - Whole House,2174080,Jose,,78745,30.22437,-97.81647,Entire home/apt,1447,3,56,2019-09-02,0.63,1,342
675759,SXSW Downtown studio uptown style,3432323,Julia,,78701,30.28074,-97.74381,Entire home/apt,119,2,263,2019-12-26,2.97,3,304
676107,Private Upstairs Oasis!,3434065,Leia & Keri,,78748,30.1539,-97.80285,Private room,65,1,242,2019-11-22,3.19,2,363
676959,Cozy/ Private Rm in S. Austin!,3434065,Leia & Keri,,78748,30.15415,-97.80317,Private room,49,1,414,2020-01-01,5.28,2,365
679736,Modern 2 BR East Austin Home!,1831503,Ryan,,78702,30.27987,-97.7117,Entire home/apt,800,2,2,2013-03-18,0.02,1,365
681118,East-Central Craftsman on Hike & Bike Trail,3468228,Jules & Lance,,78702,30.24985,-97.72164,Entire home/apt,1200,3,11,2019-10-12,0.13,2,307
683558,Austin Mid Century Modern for SXSW,3484128,Chad,,78746,30.27482,-97.79646,Entire home/apt,2000,3,0,,,1,0
685361,5 Star Gorgeous and Spacious Downtown Austin 4BR,3495665,Laura,,78703,30.28005,-97.75493,Entire home/apt,750,2,26,2018-10-22,0.31,1,349
685447,EZ Camping = SxSAustin4,1568741,Jim O',,78745,30.21002,-97.77059,Entire home/apt,14,2,17,2019-03-26,0.19,12,364
685448,EZ Camping = SxSAustin2,1568741,Jim O',,78745,30.21077,-97.77134,Entire home/apt,14,2,66,2019-12-30,0.79,12,365
685451,Camping is EZ in SxSAustin1,1568741,Jim O',,78745,30.2084,-97.76878,Entire home/apt,14,2,14,2019-11-03,0.17,12,364
687675,Comfy 3/2 Home on UT shuttle,3509782,Meaghan,,78731,30.35037,-97.75921,Entire home/apt,275,2,65,2019-07-07,0.78,1,178
690984,Perfect 4 Executives/Professionals,3531593,Steve,,78701,30.26587,-97.73992,Entire home/apt,295,2,336,2019-10-07,3.81,3,0
692220,My Treehouse Home in South Austin,3539325,Garret,,78704,30.23628,-97.75248,Entire home/apt,114,30,59,2019-01-27,0.67,3,303
693890,"Beautiful duplex, perfect for SXSW!",3547591,Alana,,78704,30.24317,-97.74173,Entire home/apt,545,2,0,,,1,0
698082,"SOCO Bungalow Bombshell—Charming, Cozy, Central",3577561,Ellen,,78704,30.23784,-97.74409,Entire home/apt,300,2,213,2020-01-03,2.45,2,191
698373,Walk to SXSW - Downtown Studio!!,3579720,Ryan,,78704,30.25689,-97.74658,Private room,250,3,0,,,1,365
699018,"Oasis Near Downtown, Firepit, New Discount",3584580,Katherine,,78731,30.31044,-97.75424,Entire home/apt,144,3,35,2019-11-11,0.41,3,0
699485,1 rm in house - 10 mi from SXSW!!,3587826,David,,78745,30.19454,-97.78279,Entire home/apt,400,1,0,,,1,0
700855,Perfect Corporate House in Heart of Austin,2214820,Alexander,,78703,30.27928,-97.76076,Entire home/apt,240,30,5,2017-03-19,0.06,2,158
701032,Cozy Downtown Home,3596874,Gabriel,,78704,30.24045,-97.74146,Entire home/apt,109,1,3,2015-10-16,0.04,1,0
701159,Boutique Condo in Historic Clarksville- near SXSW,2697403,Sabrina,,78703,30.28116,-97.76067,Entire home/apt,225,2,9,2018-04-06,0.10,1,0
701300,Charming garden home for F1 weekend,3598921,David,,78759,30.37253,-97.74474,Entire home/apt,1250,2,0,,,1,0
701392,Beautiful & Comfy Central ATX Retreat - 3BR/2BA,2207307,Elizabeth & Mike,,78705,30.30051,-97.74043,Entire home/apt,228,2,139,2019-12-18,1.67,1,0
701948,"Gorgeous Big Modern Home | 3,400 SQFT Pool & Golf",33001,Luke,,78741,30.22995,-97.70847,Entire home/apt,1633,2,11,2019-10-13,0.17,1,365
702294,Beautifully redone!  Near South Congress & DWTN,1376031,Whitney,,78704,30.24811,-97.73927,Entire home/apt,205,3,31,2019-11-04,0.44,1,325
702474,"South Central Apartment, Formula 1",3605974,Courtney,,78704,30.2307,-97.76556,Private room,300,1,0,,,1,0
702825,MOD CASA close to SXSW/ DOWNTOWN,3608356,Larry,,78704,30.23601,-97.76213,Entire home/apt,260,3,169,2019-11-24,1.99,1,311
704372,Central Austin Dream House,3614096,Leah,,78703,30.29352,-97.77608,Entire home/apt,1200,3,11,2019-09-08,0.13,1,0
704589,"Waterfront 1-bed, 2 mi. to Downtown",3619116,Amy,,78741,30.24439,-97.72929,Entire home/apt,125,2,19,2019-11-04,0.21,1,169
704738,"Zilker Zen 3BR, Steps to ACL Fest, Barton Springs",2548002,Trent,,78704,30.2567,-97.76774,Entire home/apt,599,2,15,2019-10-14,0.18,1,3
705858,Walk to South Congress from a Private Designer Retreat,3626574,Bill,,78704,30.24646,-97.74738,Entire home/apt,144,1,531,2020-01-03,6.07,3,315
706950,Walk to Zilker - 4 bedroom 3.5 bath,3633458,Brent,,78703,30.28251,-97.77571,Entire home/apt,2250,5,0,,,1,0
710276,SXSW SPECIAL - Lovely 2BD HOME,1208231,Nadia,,78704,30.24186,-97.77858,Entire home/apt,233,5,5,2016-03-07,0.07,1,0
711149,Big Hollow,3659932,Ken,,78734,30.39968,-97.91422,Entire home/apt,1100,1,0,,,1,365
714115,Charming spacious quiet house ACL,3677807,Mandy,,78704,30.23501,-97.78033,Entire home/apt,500,3,0,,,1,0
716119,Decompress at the Secluded Mod Pad with Grill and Fire Pit,3600437,Jake,,78754,30.33496,-97.65115,Entire home/apt,150,1,227,2020-01-01,2.58,1,171
716894,Beautiful Zilker Villa,1024679,Bridget,,78704,30.25685,-97.76662,Entire home/apt,1300,2,11,2019-12-01,0.13,1,357
717042,Private and cozy guesthouse in Central Austin,3696936,Mike,,78731,30.32156,-97.7517,Entire home/apt,75,2,93,2020-01-02,1.05,1,0
718098,Downtown Luxury Apt. for SXSW!,3702973,B,,78703,30.26722,-97.75447,Entire home/apt,799,1,34,2016-03-29,0.38,4,358
718929,Walk to Lady Bird Lake from a Boho Condo with a Pool,3708687,Steven,,78703,30.27697,-97.76248,Entire home/apt,135,2,144,2019-12-29,1.64,1,333
720315,Waterfront Condo on Lady Bird Lake,393905,David,,78741,30.24629,-97.72886,Entire home/apt,140,2,54,2019-11-25,0.67,2,308
720369,3BD Row Home in Heart of City  ,3718168,Caren,,78723,30.29444,-97.70331,Entire home/apt,215,2,68,2019-12-29,0.82,1,141
727593,Luxery Lakefront House w/City Views,3769789,Chris,,78746,30.29775,-97.78909,Entire home/apt,7000,360,10,2019-12-30,0.12,2,0
727662,Amazing SoCo 2 bedroom house w/ giant fenced yard,1192714,Lisa,,78704,30.23895,-97.74518,Entire home/apt,218,2,47,2019-11-10,0.53,1,317
728728,Fab F1/ACL with international FLAIR,3781862,Victoria,,78744,30.19596,-97.6953,Private room,26,30,49,2019-11-30,0.58,2,311
729271,"Modern, Sunny Condo off South 1st",3787052,Carol,,78704,30.23923,-97.76319,Entire home/apt,700,4,8,2018-03-13,0.11,1,0
731024,"Fabulous  House, walk downtown!",1735494,Steph And Crew,,78702,30.25275,-97.72944,Entire home/apt,400,2,3,2014-10-06,0.03,2,355
731070,Incredible Modern Design  ACL - F1,3803498,Arnie,,78704,30.24347,-97.75295,Entire home/apt,600,3,18,2019-04-28,0.28,1,349
733203,"Bold, Historic Manor in the Heart of Town",3820555,Justin&Becca,,78702,30.2707,-97.72865,Entire home/apt,1000,2,214,2019-12-27,2.44,2,326
733965,"Cozy 2-bdrm East Side house, walk to lots of cafes",3787962,Deena,,78722,30.28457,-97.71333,Entire home/apt,119,2,163,2019-12-30,2.77,1,41
735226,Furnished Studio in Central Austin -90 DAY MINIMUM,3835150,Jeremy,,78704,30.25244,-97.74407,Entire home/apt,59,90,3,2013-08-01,0.03,1,274
735659,4 BR 3.5 BA Home in Golf Community,3837842,Catherine,,78738,30.32518,-97.97659,Entire home/apt,1200,3,0,,,1,365
735775,2000 s.f. house for sxsw!,3005855,Tami,,78745,30.18757,-97.79019,Entire home/apt,375,3,0,,,1,0
736279,2 Miles From The Domain & Whole Foods!,3842544,Laura,,78727,30.41456,-97.72319,Private room,68,30,11,2019-11-06,0.14,1,215
742593,Cool Updated Craftsman Bungalow in Hyde Park.,2862517,Robert,,78751,30.31124,-97.73064,Entire home/apt,300,3,66,2019-12-30,0.79,2,177
744442,"3BR House avail for F1 in Austin,TX",3901622,James,,78741,30.22569,-97.74008,Entire home/apt,1250,1,0,,,2,365
744480,"3BR House avail for F1 in Austin,TX",3901622,James,,78741,30.22722,-97.74057,Entire home/apt,1000,3,0,,,2,365
746317,Walk to Zilker Park. Amazing Location!,1840480,Scott And Sally,,78704,30.25851,-97.76986,Entire home/apt,225,4,52,2019-12-14,0.62,10,339
747499,Charming Cottage Close to Downtown,3924382,Phillip,,78703,30.27875,-97.75517,Entire home/apt,262,3,72,2020-01-03,0.83,1,342
750767,Downtown Upscale Condo,3920067,Deborah,,78703,30.27573,-97.75487,Entire home/apt,94,30,29,2019-12-06,0.35,1,0
750935,"3BR/2BA Dwntwn House, AVOID TRAFFIC",3948329,James,,78702,30.26947,-97.72772,Entire home/apt,300,5,24,2019-10-14,0.29,1,111
751847,"Large Dining Room, Open Floor Plan",487072,Greg & Amanda,,78757,30.3605,-97.7255,Entire home/apt,299,30,123,2019-12-18,1.79,12,235
755676,Tree House in East Austin!,422239,John,,78702,30.2562,-97.72457,Entire home/apt,79,2,321,2019-12-28,3.84,3,77
758675,Guest house off of S. Congress,3827132,James,,78704,30.24354,-97.74737,Entire home/apt,70,30,25,2019-06-03,0.29,1,287
758923,Luxury Greenbelt Townhouse for F1,3999645,Sarah,,78746,30.26395,-97.78869,Entire home/apt,385,2,0,,,2,365
760036,Luxury urban loft downtown Austin,4005799,Gabe,,78701,30.26731,-97.74613,Entire home/apt,200,90,0,,,2,153
762400,"Large Downtown Area Home, Sleeps 10",1795217,Stan,,78703,30.27829,-97.75604,Entire home/apt,745,2,125,2019-11-29,1.50,1,325
