id,name,host_id,host_name,neighbourhood_group,neighbourhood,latitude,longitude,room_type,price,minimum_nights,number_of_reviews,last_review,reviews_per_month,calculated_host_listings_count,availability_365
28150235,Relax in SoCo,76368574,Mary D.,,78704,30.24161,-97.75359,Entire home/apt,110,3,54,2019-08-11,4.71,1,46
28151365,Dream Designer Escape | Pool,211550505,Sarah,,78721,30.26381,-97.68808,Entire home/apt,1170,1,18,2019-07-16,1.82,3,317
28151402,Elegant Luxury Retreat | Pool,211550505,Sarah,,78721,30.26603,-97.69001,Entire home/apt,1170,1,21,2019-07-26,2.14,3,311
28151432,Expansive Luxury Escape | Pool,211550505,Sarah,,78721,30.26464,-97.68845,Entire home/apt,2100,1,12,2019-05-05,1.20,3,300
28155148,Close to Everything: Large Oasis Yard/Whole House,96074956,Andy,,78741,30.22652,-97.73558,Entire home/apt,350,3,0,,,1,0
28157437,Luxury Furnished Apartment w/Amazing Amenities,184727498,Steven,,78744,30.17525,-97.77934,Entire home/apt,150,1,8,2018-11-04,0.71,1,0
28160371,Central Austin Luxury Retreat,30225950,Eastside Villas,,78702,30.27096,-97.72711,Entire home/apt,489,3,44,2019-08-04,4.16,3,291
28160947,★ WOW Party Condo Downtown w/ Pool,1739801,Terry,,78705,30.28917,-97.7474,Entire home/apt,489,1,45,2019-07-20,3.91,50,354
28162160,Luxurious Home 5-10 min from Downtown Austin,12761140,Brittany,,78723,30.29642,-97.70001,Entire home/apt,450,2,22,2019-07-29,1.96,4,153
28162919,"Downtown East Side! 2 King Beds, Top BBQ & bars!",171130468,Daniel,,78702,30.25507,-97.72429,Entire home/apt,89,2,47,2019-08-11,4.76,1,45
28163068,"City on Your Doorstep, Minutes to Downtown/Rainey Street",66102699,Rimpi And Gagan,,78702,30.25372,-97.73051,Entire home/apt,130,31,44,2019-07-28,4.07,1,64
28174045,NEW ★600+ 5-Star Reviews★ - Family/Couple Escape!,12925390,Nathan & Julie,,78704,30.23368,-97.77814,Entire home/apt,140,2,34,2019-04-01,3.01,7,17
28175874,Bright and Vibrant Downtown Austin 4 Bed Getaway!,137535245,Danielle And Alex,,78702,30.27257,-97.72608,Entire home/apt,599,1,2,2019-07-05,0.28,4,86
28178563,Quiet Austin home with quick access to major roads,13189468,New,,78747,30.12982,-97.77588,Entire home/apt,700,1,0,,,1,365
28179655,NEW! Austin Home w/2 Decks Near Lakes & Downtown!,124060715,Evolve,,78734,30.37993,-97.91657,Entire home/apt,320,2,5,2019-07-07,0.50,31,352
28180121,Look out over the Greenbelt from an Airy Hilltop Home,30252150,Ben,,78724,30.29155,-97.64423,Entire home/apt,150,2,2,2018-11-25,0.20,1,0
28182587,"Inn Cahoots on 6th: 5BR/13Beds,Pool,Roofdeck (U3)",814883,Kristen,,78702,30.26457,-97.73045,Entire home/apt,950,1,10,2019-07-07,2.22,11,263
28184779,"Inn Cahoots on 6th: 4BR/11Beds,Pool,Roofdeck (U4)",814883,Kristen,,78702,30.2629,-97.73066,Entire home/apt,525,1,10,2019-07-26,2.48,11,265
28186768,Sunny East Austin Home - 9miles to Downtown,26601485,Erica,,78724,30.28137,-97.63023,Entire home/apt,150,1,6,2019-05-05,0.58,2,0
28192039,Private Guest-Wing in Cozy East Austin Bungalow,20633474,Dyar,,78702,30.26218,-97.71173,Private room,60,2,27,2019-07-29,4.76,1,20
28192319,Private room in the heart of downtown Austin,170700445,Javier,,78701,30.27389,-97.74743,Private room,62,1,107,2019-07-28,9.55,2,14
28200799,Craftsman House in Central Austin Neighborhood,4963252,Colleen,,78756,30.32515,-97.73186,Entire home/apt,83,21,2,2019-03-31,0.21,1,69
28203066,Cozy Apartment close to Zilker Park,66354719,Rebecca,,78703,30.2806,-97.77213,Entire home/apt,300,2,1,2018-10-15,0.10,1,0
28207450,South Congress Luxury,140495461,Alex,,78745,30.20858,-97.77385,Entire home/apt,318,1,0,,,1,0
28207552,Yvette’s Domain,213056496,Yvette,,78727,30.42021,-97.72208,Private room,40,1,19,2019-05-11,1.79,1,174
28207730,Explore a Foodie Area from a Renovated East Side Bungalow,213057993,Brandon & Alex,,78702,30.2618,-97.73306,Entire home/apt,205,1,40,2019-08-04,3.63,1,160
28208786,Condo just South of downtown,79677794,Katherine,,78741,30.22629,-97.74364,Entire home/apt,135,2,8,2019-04-02,0.73,1,0
28217020,"1/1 Central North: UT,ACL,Downtown, Hyde Park,",5244823,Ruth,,78751,30.30998,-97.72089,Entire home/apt,70,30,1,2018-11-05,0.11,2,148
28227568,NEW ★600+ 5-Star Reviews★ - Family/Couple Escape!!,12925390,Nathan & Julie,,78704,30.23271,-97.77696,Entire home/apt,120,2,64,2019-08-09,5.77,7,41
28232470,★ Cozy Studio ★ Walk Everywhere!,136651952,Syed,,78705,30.29691,-97.74299,Private room,50,1,4,2018-10-15,0.37,1,89
28245181,Zilker Artist's Studio Getaway,40651878,Hannah,,78704,30.25461,-97.76561,Entire home/apt,80,2,13,2019-02-23,1.20,2,0
28246797,"Convenient, quiet bed & bath suite. Verdant patio.",22301412,Daniel,,78735,30.24783,-97.82666,Private room,54,2,5,2019-08-02,0.52,3,11
28247811,Charming Travis Heights (SoCo) House (2BR-1BA),43188785,Will,,78704,30.24568,-97.74878,Entire home/apt,175,4,4,2019-03-12,0.39,1,0
28250995,Centrally  located  Condominium,172068703,Steven,,78704,30.23442,-97.78211,Entire home/apt,70,1,30,2019-03-16,2.89,1,0
28251847,North Austin Retreat on Greenbelt (Bedroom A),75664200,Mary Elizabeth (M.E.),,78753,30.38422,-97.66672,Private room,69,2,0,,,3,98
28252006,North Austin Retreat on Greenbelt (Bedroom B),75664200,Mary Elizabeth (M.E.),,78753,30.3855,-97.66593,Private room,69,2,2,2019-07-06,0.77,3,98
28252100,North Austin Retreat on Greenbelt (Bedrooms A & B),75664200,Mary Elizabeth (M.E.),,78753,30.38583,-97.66543,Private room,69,2,4,2019-03-20,0.40,3,98
28253468,Bigger than a bungalow,35210042,Keri,,78745,30.20934,-97.77882,Entire home/apt,175,2,7,2019-06-23,0.68,1,3
28253567,Private room-East Austin,19791759,Alejandro,,78702,30.27826,-97.71814,Private room,75,2,8,2019-07-07,0.74,2,330
28253724,Stoney Ridge on 1st street,174553471,Elsa,,78704,30.23408,-97.76809,Private room,100,1,2,2019-04-14,0.39,3,179
28254684,Magical Home in the Woods just outside Austin,15782486,Top Trip Rentals,,78746,30.31713,-97.80305,Entire home/apt,550,1,4,2019-07-20,0.43,32,138
28256201,Austin Flats #201,200692820,Jeanette,,78751,30.30559,-97.73503,Entire home/apt,119,2,19,2019-08-09,1.84,2,305
28256873,Downtown NE Mid-century Magnificent!,28627278,Sue,,78723,30.29883,-97.68018,Entire home/apt,162,2,30,2019-07-28,2.84,7,346
28257171,Sojourn on Cherry Lane,12680320,Helen,,78703,30.29267,-97.77137,Entire home/apt,85,2,33,2019-06-30,3.07,1,273
28257959,Sour Patch Kid House,100103700,Rachel,,78721,30.28204,-97.69607,Entire home/apt,750,2,0,,,1,0
28260644,Room in South Austin minutes to ACL/downtown,136997635,Mollie,,78745,30.20526,-97.83494,Private room,150,2,0,,,1,0
28274319,Pearl Paradise 2,212452953,Adam,,78705,30.29159,-97.74671,Entire home/apt,189,3,29,2019-07-28,2.63,2,81
28278159,"Mid Century Zilker duplex, walk to Barton Springs!",20239280,Joseph,,78704,30.25752,-97.7745,Private room,90,2,10,2019-07-21,0.93,2,44
28278287,Home sweet home,12266929,Siri,,78722,30.28559,-97.71978,Entire home/apt,200,3,0,,,1,90
28283690,Friendly Family Home close to Airport/Austin,213596599,Rayzha/David,,78725,30.2345,-97.59344,Private room,41,1,1,2018-10-10,0.10,1,88
28284639,Full Time STR Travis Heights Eclectic Craftsman,12828978,Ashley,,78704,30.23986,-97.7431,Entire home/apt,255,2,2,2019-03-13,0.20,3,362
28288219,South Congress Gem,27706560,Kristi,,78704,30.25401,-97.74737,Entire home/apt,150,3,12,2019-05-27,1.16,1,0
28288641,Queen Bed/Shared bath - Downtown/Airport,10687718,M,,78744,30.19843,-97.72957,Private room,55,2,1,2019-07-15,1,2,176
28302431,New Austin Townhouse - Blue Room,56093850,Clay,,78729,30.46616,-97.76787,Private room,49,1,10,2019-05-30,0.90,2,0
28304551,Little green home,9322899,Joseph,,78702,30.26449,-97.69838,Private room,42,1,31,2018-12-01,2.73,1,0
28305043,The Cozy Tiny,37891014,Christopher,,78704,30.23683,-97.76617,Entire home/apt,85,2,26,2019-07-29,2.41,2,65
28306643,Iconic Mid-century Treehouse Close to Downtown.,61817649,Tricia And Mark,,78731,30.32268,-97.76897,Private room,150,2,4,2019-04-19,0.39,1,0
28306679,Large 4 bedroom! Luxe Kitchen! 20 Min to Downtown!,213761398,Lisa,,78729,30.44715,-97.74797,Entire home/apt,125,3,3,2019-01-01,0.30,1,345
28306915,*****PERFECT LOCATION FOR ACL****WALKING DISTANCE,155659218,Raethesia,,78745,30.21993,-97.7682,Entire home/apt,100,2,1,2018-10-08,0.10,4,90
28307825,★★ Private Room + Garden | Close to Everything! ★★,9998372,Sterling Smith,,78741,30.22,-97.69847,Private room,115,1,0,,,8,81
28308254,Loft Bedroom off South Congress,8720528,Chelsea,,78704,30.229,-97.74663,Private room,40,1,22,2019-06-28,4.65,1,9
28309079,Beautiful Contemporary Home in Westlake,213780195,Carson,,78746,30.28235,-97.80157,Entire home/apt,700,2,0,,,1,0
28312838,Sunny Bohemian Bungalow,22407898,Jennalei,,78731,30.30874,-97.75264,Entire home/apt,65,4,2,2019-03-01,0.18,1,0
28313448,3 Bedroom House Great Location,50825886,Daniel,,78704,30.22933,-97.76427,Entire home/apt,299,3,2,2018-10-15,0.19,1,90
28330732,The Austin Retreat,72682985,Chelsea,,78756,30.31859,-97.73139,Entire home/apt,120,1,21,2019-07-14,1.90,6,15
28331956,Entire Bungalow-8 Minutes from Downtown,213936897,Emily,,78704,30.22851,-97.78101,Entire home/apt,100,2,42,2019-07-28,3.96,1,100
28335164,New Hyde Park Charmer Among the Trees,11937725,Sara,,78751,30.30291,-97.73158,Entire home/apt,155,2,14,2019-07-07,1.30,1,175
28335638,Austin Apartment Near UT/Downtown,139894023,William,,78705,30.29123,-97.74922,Private room,29,1,4,2018-10-21,0.38,1,0
28336164,Walk Downtown From a Comfy Hideaway in Central Bouldin,35402694,Anna Claire,,78704,30.25443,-97.75219,Entire home/apt,99,2,21,2019-05-19,1.95,1,10
28336231,Private guest suite located in Travis Heights,129811205,Justin,,78704,30.2385,-97.74173,Entire home/apt,89,1,59,2019-07-28,5.69,1,173
28336929,Luxury Downtown Apartment! PRIME LOCATION!,44602582,Whitney,,78703,30.26809,-97.75557,Entire home/apt,250,1,1,2018-09-12,0.09,1,0
28337089,Keeping it Weird,20238484,Raeanne,,78704,30.24826,-97.77846,Entire home/apt,125,1,2,2019-04-28,0.20,1,0
28338291,Remodeled 1950s Bungalow with Backyard,35424877,Sarah,,78751,30.31731,-97.71949,Entire home/apt,165,2,35,2019-08-05,4.13,1,199
28338783,Peaceful South Austin House close to Downtown,37453042,Nathalie,,78745,30.21386,-97.80459,Private room,125,1,3,2019-05-26,0.30,1,176
28340049,"BRAND NEW DREAMY, SOUTH CONGRESS TOWN HOME",213993891,Kayla,,78704,30.22694,-97.75452,Entire home/apt,99,1,87,2019-07-28,7.72,1,126
28340732,PRIVATE SUITE 2 MILES FROM THE DOMAIN,73371182,Susan,,78727,30.41425,-97.7319,Private room,45,1,27,2019-07-27,2.56,1,9
28342174,Downtown Austin ideal location!,1381289,Tawnya,,78701,30.27215,-97.74822,Entire home/apt,189,1,1,2019-03-17,0.20,2,86
28342769,Three Stories of Panoramic Lake Travis Views,37370180,Brennon,,78732,30.39385,-97.88474,Entire home/apt,675,2,40,2019-07-28,3.63,1,89
28343735,Say Hello to South Austin from a Tranquil Room,739362,Barbara,,78745,30.19741,-97.77754,Private room,28,30,7,2019-07-31,0.68,6,308
28346632,"Ideal location, 2 bedroom, sleeps 6!",1381289,Tawnya,,78701,30.27221,-97.74825,Entire home/apt,400,1,1,2018-09-22,0.09,2,90
28353647,Spirit Sanctuary - Austin,32711108,Sara,,78758,30.36857,-97.71261,Entire home/apt,150,2,9,2019-01-02,0.82,1,0
28355549,NEW!!! EXCELLENT LOCATION Deep Water All Year Long,20951631,Jenelle318,,78734,30.391,-97.96774,Entire home/apt,150,2,2,2019-07-31,1.54,1,50
28360397,Stay Like Locals in ♥ of SoCo w/free parking!♥(24),129775437,StayLo,,78704,30.255,-97.7453,Entire home/apt,199,2,20,2019-07-28,1.82,6,90
28362968,"Inn Cahoots on 6th: 4BR/11Beds,Pool,Roofdeck (U5)",814883,Kristen,,78702,30.26277,-97.73034,Entire home/apt,600,2,9,2019-07-14,1.88,11,275
28366970,ACL Home for the weekend,210773550,Michelle,,78704,30.25297,-97.78512,Entire home/apt,750,3,0,,,1,15
28367461,East Austin Gem,214171322,Mona,,78702,30.25627,-97.7306,Entire home/apt,200,2,3,2018-10-15,0.28,1,0
28379054,Boho Private Master Guest Suite,44703575,Korynn & Jeremiah,,78753,30.38277,-97.6697,Entire home/apt,85,2,61,2019-07-27,6.04,1,160
28380321,"Cozy Home near Downtown, UT, Eastside, ACL, F1",4135789,Corey,,78702,30.27549,-97.72093,Entire home/apt,135,1,26,2019-07-28,2.35,2,160
28382109,Relaxing home,214261445,Lesly,,78741,30.2277,-97.72178,Entire home/apt,300,1,0,,,1,90
28382117,Crestview Studio,184302295,Cullen And Dana,,78757,30.34611,-97.72083,Entire home/apt,76,1,7,2019-05-26,0.68,1,0
28382656,South Austin getaway,214278550,Karla,,78748,30.14587,-97.81199,Private room,60,1,14,2019-03-18,1.35,1,0
28384878,"Location, Location! Perfect for those traveling to Austin for work OR for play! Close to everything!",177821967,ITrip Vacations,,78704,30.23968,-97.74204,Entire home/apt,124,2,3,2019-06-21,0.27,27,359
28387752,Private Bedroom in Fun Eastside Neighborhood,560975,Brian,,78702,30.26461,-97.71354,Private room,75,2,51,2019-08-05,4.64,1,20
28389387,"Simple, Clean, & Comfortable Private Room",87244254,Ryan,,78741,30.24013,-97.72021,Private room,47,1,12,2019-06-30,2.31,1,154
28408155,Modern East Austin Apartment,10321998,Anne,,78741,30.22782,-97.72152,Entire home/apt,95,2,2,2018-11-18,0.19,1,0
28411541,Cute Casita Under Canopy of Trees,31084496,Jacob,,78723,30.30929,-97.69888,Entire home/apt,100,2,45,2019-08-04,4.17,1,325
28414169,Great home/fun host 1,113565216,Diane,,78717,30.49768,-97.7947,Private room,50,1,10,2019-05-05,1.92,3,221
28428357,*NO GUEST SERVICE FEE* The Arrive Clifftop Estate,157959474,Red Awning,,78746,30.30529,-97.86359,Entire home/apt,3284,3,0,,,24,342
28428500,*NO GUEST SERVICE FEE* The Authentic Lake Austin Hacienda,157959474,Red Awning,,78733,30.34308,-97.87659,Entire home/apt,3557,3,0,,,24,262
28431523,Rooftop Roost ATX. Downtown Sunset views. 8 beds,1523587,Dallas,,78702,30.26934,-97.72657,Entire home/apt,725,1,27,2019-07-28,2.56,20,342
28431601,Great queen bedroom for business travelers!,64814452,Pamela,,78727,30.43686,-97.73283,Private room,42,2,0,,,2,0
28434285,East 6th Downtown Spacious & Bright Designer Loft,56360925,Jill,,78702,30.26477,-97.73254,Entire home/apt,250,2,41,2019-08-04,3.72,1,14
28434566,Franwood Lane,1715487,Star,,78757,30.36777,-97.73359,Private room,53,1,2,2019-07-31,0.21,1,346
28437883,Luxe Zilker 4BR w/ Rooftop Terrace,109638288,TurnKey Vacation Rentals,,78704,30.25673,-97.77447,Entire home/apt,405,2,1,2019-04-05,0.23,69,286
28437953,2BR Condo w/ Balcony & Resort-Style Pool,109638288,TurnKey Vacation Rentals,,78702,30.26122,-97.72333,Entire home/apt,131,2,8,2019-07-16,0.74,69,30
28437988,Stylish 3BR Mueller Townhome,109638288,TurnKey Vacation Rentals,,78723,30.29138,-97.70113,Entire home/apt,147,2,2,2019-03-11,0.37,69,217
28438759,Darling Oasis,1793578,Lex,,78723,30.29763,-97.68036,Entire home/apt,350,1,1,2018-10-07,0.10,1,0
28440340,Lodge with a view,214701844,Chauncey,,78746,30.29115,-97.84054,Entire home/apt,500,1,2,2018-11-25,0.21,1,0
28441656,Luxury 1BR apartment 1.2 mi to ACL,184123171,Bob,,78701,30.26444,-97.74939,Entire home/apt,275,3,1,2018-10-14,0.10,1,0
28441778,Cute Condo in 78704 - Walk Everywhere!,4437377,Tina,,78704,30.25568,-97.75147,Entire home/apt,110,1,73,2019-08-10,6.78,1,114
28442454,Stay cozy in East Austin,160770712,James,,78702,30.25847,-97.71966,Entire home/apt,110,1,5,2019-04-21,0.48,1,2
28443182,Capitol View Condos by One Fine Flat - Paramount,50250626,Greg,,78701,30.27697,-97.74848,Entire home/apt,149,2,56,2019-07-30,5.19,8,60
28458297,Deep Eddy Backyard Studio with Treetop Views,214823577,Brian,,78703,30.2773,-97.77171,Entire home/apt,199,2,64,2019-08-07,6.21,1,91
28460110,Private Room Downtown Austin.,7177029,Lara,,78701,30.28056,-97.74377,Private room,40,1,15,2019-07-28,3.57,3,159
28461568,Austin Home close to downtown,24404560,Rachel,,78741,30.23909,-97.72989,Entire home/apt,100,2,10,2019-05-28,1.01,1,45
28462822,UT Suite + Pool + Gym,177489660,Vector Travel,,78705,30.28344,-97.74153,Entire home/apt,95,1,30,2019-07-28,2.72,10,156
28462970,University District Flat + Amenitized Building,177489660,Vector Travel,,78705,30.28389,-97.74243,Entire home/apt,95,1,40,2019-07-29,3.63,10,172
28463222,Austin loft non smoking,106672040,Debra,,78729,30.46656,-97.76398,Entire home/apt,99,1,34,2019-07-28,3.22,1,56
28463300,Trendy East Austin Bungalow,124133947,Christen,,78702,30.27731,-97.70725,Entire home/apt,189,2,7,2019-05-26,0.71,1,0
28463789,"Inn Cahoots: 3 combined units, 39 beds on 6th St",814883,Kristen,,78702,30.26342,-97.72892,Private room,2893,2,0,,,11,239
28464543,--2 LEVEL PENTHOUSE TOP FLOOR 3 ROOMS 2 BATH BY DT,129450057,Carly,,78705,30.2899,-97.74649,Entire home/apt,249,2,58,2019-07-29,5.37,11,296
28465790,Musician's Paradise w/Rehearsal Studio - Webb Room,3074450,Heather,,78749,30.20816,-97.83859,Private room,65,1,11,2019-05-26,1.02,1,88
28465793,Capitol View Condos by One Fine Flat - Driskill,50250626,Greg,,78701,30.27819,-97.74847,Entire home/apt,149,2,49,2019-07-29,4.54,8,151
28466259,Inn Cahoots: Entire Hotel: 61 Beds on 6th St,814883,Kristen,,78702,30.26488,-97.73018,Private room,4485,2,0,,,11,225
28466495,Rooftop Pool+ Drag + UT + Downtown = Austin,207859105,Christine,,78705,30.29068,-97.74764,Entire home/apt,139,1,51,2019-08-04,4.72,4,121
28466749,Sleep late in BEST neighborhood. 1PM check out,1360202,Terri,,78703,30.27367,-97.76217,Entire home/apt,83,2,53,2019-07-24,5.18,1,11
28466833,Walking Distance to East 6th & Rainey Streets!,4099306,Peter,,78702,30.25705,-97.73427,Entire home/apt,147,1,33,2019-08-04,3.01,1,11
28467915,Cozy House - Just Remodeled in NW Austin,214636197,Mario,,78729,30.44656,-97.75243,Entire home/apt,160,2,9,2019-04-28,0.87,1,132
28468281,Poolside Party Palace,192886769,Scott,,78705,30.28899,-97.74832,Entire home/apt,269,2,40,2019-07-28,3.63,5,2
28471288,Stunning Lux Loft Heart of Downtn: Pool Gym VIEWS!,13812825,Katherine,,78701,30.26757,-97.75059,Entire home/apt,150,2,42,2019-07-20,4.06,1,75
28482797,Eclectic South Central Austin Home,19126677,Jaime,,78745,30.21486,-97.81575,Entire home/apt,185,1,16,2019-07-28,1.54,2,64
28483791,Austin Bungalow - near ACL!,13975556,Zita,,78704,30.25488,-97.77927,Entire home/apt,201,1,3,2019-01-02,0.33,1,0
28485287,"July 4th Paradise- Hot Tub, Minutes from 6th",1361708,Peter And Bridget,,78702,30.27308,-97.7067,Entire home/apt,1000,2,11,2019-07-07,1.09,1,0
28486334,Cute East Austin Bungalow for ACL!,80480244,Brianna,,78702,30.2601,-97.69528,Entire home/apt,112,3,1,2019-02-28,0.18,1,0
28486702,Watch City Lights from the Rooftop at a Minimal Zilker Pad,3583015,Valeria,,78704,30.25451,-97.76463,Entire home/apt,300,2,10,2019-08-01,0.97,1,2
28488431,"Perfect, Spacious, Quiet Home in East DT!",201115535,Carrie,,78702,30.25584,-97.72081,Entire home/apt,99,1,7,2019-03-17,0.69,1,0
28488777,Hill Country Views! Just minutes from downtown!,57773445,Joshua,,78735,30.26055,-97.90149,Entire home/apt,74,2,5,2018-12-30,0.46,1,0
28489569,Host Dinner Parties at a Tuscan Villa in the Heart of Austin,210733801,Arrive,,78735,30.2374,-97.80983,Entire home/apt,2827,3,1,2018-11-11,0.11,35,0
28490316,AUTHENTIC ATX ORIGINAL | Up to 8bds | Walk to Zilker | Perfect for ACL I Fun!,210733801,Arrive,,78746,30.27011,-97.78041,Entire home/apt,2257,3,0,,,35,361
28490380,"Inn Cahoots 6th St: 8BR/22Bed,Pool,Roofdeck(U4&5)",814883,Kristen,,78702,30.26489,-97.73073,Private room,1013,1,1,2019-04-04,0.23,11,252
28490590,ARRIVE ATX STRATFORD HOME | Up to 9Bds | Close to DWTN!! | Perfect for ACL |,210733801,Arrive,,78746,30.27933,-97.78061,Entire home/apt,3599,3,1,2019-03-31,0.22,35,223
28490923,AUTHENTIC HONEYCOMB I Lux Modern I 5 Mi ATX I Up to 7 Beds I Perfect Location,210733801,Arrive,,78746,30.28474,-97.80191,Entire home/apt,2992,3,0,,,35,222
28491111,ARRIVE ATX LANDMARK | Up to 9Bds | Perfect for UT Games | Pool/Spa | Historic,210733801,Arrive,,78703,30.29582,-97.75704,Entire home/apt,3599,3,0,,,35,363
28491861,Cool Austin Condo,196423181,Hans,,78705,30.29502,-97.73736,Entire home/apt,150,2,22,2019-07-20,1.99,1,173
28493448,Cute room in an eclectic S. Central Austin home,19126677,Jaime,,78745,30.21311,-97.81552,Private room,42,1,12,2019-07-29,1.15,2,69
28494543,Mid Century Treehouse walk to ACL,20239280,Joseph,,78704,30.2589,-97.77323,Entire home/apt,394,2,2,2019-03-15,0.19,2,56
28495316,Charming Cottage in North Loop / Hyde Park,215094968,Bonnie,,78751,30.31751,-97.71709,Entire home/apt,200,2,7,2019-06-11,0.74,1,12
28501479,"Downtown/6th Historic Urban Loft 1,500sqft.",38396761,Nick,,78701,30.26896,-97.74393,Entire home/apt,599,1,1,2018-10-15,0.10,1,90
28505764,Modern Apartment in Austin.,34469770,Mercedes,,78749,30.23016,-97.87822,Entire home/apt,75,3,6,2019-07-15,1.21,1,39
28508915,Private room off South 1st St.,174556735,Cameron,,78748,30.18205,-97.80092,Private room,60,1,0,,,1,0
28511447,Re-Imagined Mid-Century Home with Backyard Hot Tub,103821352,May,,78727,30.41684,-97.69388,Entire home/apt,129,1,85,2019-07-31,8.23,1,215
28511824,*NO GUEST SERVICE FEE* The Authentic Atx Experience Estate,157959474,Red Awning,,78733,30.31304,-97.86645,Entire home/apt,3769,3,0,,,24,343
28512594,Cozy Austin Bungalow w/ Fenced Yard,165149578,Kaya,,78757,30.34848,-97.71835,Entire home/apt,249,30,7,2019-07-13,1.35,1,172
28513414,Austin - Downtown Barton Springs Location!,42400562,Mark K.,,78704,30.25943,-97.75381,Private room,85,2,0,,,2,89
28513815,Zilker Guesthouse,14747714,Carrye,,78704,30.25708,-97.77422,Entire home/apt,90,1,7,2019-07-21,0.63,1,257
28513886,"New Resort Style Condo near TechRidge, Austin Tx",13075434,Gina,,78728,30.43107,-97.67039,Private room,40,1,9,2018-10-26,0.82,1,0
28514575,Close to Downtown and UT 2bed/2bath treasure!,149320585,Autumn,,78705,30.29857,-97.74235,Entire home/apt,150,2,47,2019-08-07,4.26,2,246
28516634,Allendale Abode,71029820,Jona,,78731,30.32476,-97.75439,Entire home/apt,114,1,4,2018-10-27,0.39,1,0
28519263,Private Room in Southwest Austin,10717242,Yong,,78745,30.20181,-97.83287,Private room,35,5,5,2018-11-04,0.46,2,346
28521308,4/2 Huge Colorful Home  (sxsw/groups/downtown),59131266,Kim,,78751,30.31815,-97.73087,Entire home/apt,150,1,57,2019-07-14,5.17,1,0
28521981,Private 2-Bedroom in South Austin 2-Story Home,118445983,Andy,,78745,30.1962,-97.7836,Private room,32,1,52,2019-08-02,5.29,1,99
28522077,Interior Designer's Hyde Park Bungalow,162842441,Kelsey,,78751,30.30509,-97.72552,Entire home/apt,145,4,5,2019-07-09,0.63,1,0
28540757,Charming Bouldin House - Steller Location,59777539,Tyler,,78704,30.24538,-97.7571,Private room,75,3,3,2018-10-28,0.29,3,0
28542702,Modern and Bright Room Just 15min From Downtown,13735580,Steven,,78724,30.28189,-97.62842,Private room,35,1,34,2019-05-30,3.07,3,0
28543329,Capitol View Condos by One Fine Flat - Lone Star,50250626,Greg,,78701,30.27888,-97.74799,Entire home/apt,149,2,36,2019-07-31,3.33,8,62
28560325,Cozy Cottage to Bring Balance to Week/end in ATX,17571720,Lauren,,78745,30.20246,-97.7789,Entire home/apt,200,2,15,2019-07-21,1.52,1,8
28561681,Super Cozy South Austin Apartment,107318112,Lauren,,78747,30.15085,-97.79035,Entire home/apt,118,2,1,2018-10-07,0.10,1,0
28562596,"Private Bath! 4mi ACLFest, 2mi SoCo, 4mi downtown!",215566189,Amanda,,78741,30.22347,-97.73904,Private room,31,1,40,2019-08-04,3.70,1,52
28563858,Large Custom Home during Formula 1 with pool,36283034,Misty,,78737,30.14431,-97.98943,Entire home/apt,800,5,0,,,1,365
28565734,Private Studio With All New Furnishings,129331351,Tom,,78745,30.21621,-97.78447,Entire home/apt,50,2,0,,,5,174
28567308,Hyde Park hideaway,40039161,Leslie,,78751,30.30937,-97.72371,Private room,49,2,19,2019-08-01,1.83,1,59
28580619,Cozy and Spacious 4 bed 2.5 bath home in NE Austin,80064154,Kokouvi & Shabreda,,78754,30.34615,-97.61331,Entire home/apt,100,1,21,2019-07-28,4.04,1,163
28584604,Todd Guest House,82061421,Jim,,78703,30.27616,-97.75344,Entire home/apt,695,3,1,2018-12-19,0.13,1,0
28585844,Relaxing Abode in Central Austin,5103090,Libby,,78751,30.30621,-97.73188,Entire home/apt,110,2,2,2018-10-15,0.19,1,15
28586138,ATX Cozy Tiny House,9228108,Jami,,78752,30.33297,-97.6964,Entire home/apt,79,2,71,2019-08-07,6.87,3,137
28587337,Lake Travis Getaway,203086565,Sterling,,78734,30.42014,-97.92348,Entire home/apt,59,2,0,,,1,74
28587368,"End Of the Road, Dripping Springs",24839436,Jo,,78737,30.21472,-98.01911,Entire home/apt,130,2,56,2019-08-04,5.30,1,254
28600531,*NO GUEST SERVICE FEE* The Arrive Pinnacle Estate,157959474,Red Awning,,78746,30.27327,-97.81291,Entire home/apt,8580,3,0,,,24,165
28606500,"Walk East Austin, Best Location",24516340,David,,78702,30.2611,-97.7285,Entire home/apt,349,3,19,2019-08-07,1.89,19,58
28606803,Room in modern new house on Eastside; 5 mins to DT,11913016,Kit,,78702,30.27425,-97.72283,Private room,100,2,5,2019-08-10,0.49,1,157
28607716,"East Austin Gem, Best Location",24516340,David,,78702,30.26214,-97.73242,Entire home/apt,399,3,13,2019-07-14,1.26,19,72
28608086,Enfield Sanctuary Near Downtown,177489660,Vector Travel,,78703,30.2831,-97.7608,Entire home/apt,95,1,43,2019-08-06,4.13,10,185
28609272,East Austin Comfort Pad,24516340,David,,78702,30.25674,-97.70146,Entire home/apt,319,3,18,2019-07-28,1.79,19,69
28610989,"7 miles to Downtown| Minutes to Airport, COTA & F1",81996454,Natalie,,78744,30.19685,-97.69815,Entire home/apt,250,2,45,2019-07-25,4.21,1,92
